"","Country.Region","date","CumCaseNumber","IncCaseNumber","geo","Continent","country_region"
"1","Afghanistan",2020-01-23,0,0,"AF","AS","Afghanistan"
"2","Afghanistan",2020-01-24,0,0,"AF","AS","Afghanistan"
"3","Afghanistan",2020-01-25,0,0,"AF","AS","Afghanistan"
"4","Afghanistan",2020-01-26,0,0,"AF","AS","Afghanistan"
"5","Afghanistan",2020-01-27,0,0,"AF","AS","Afghanistan"
"6","Afghanistan",2020-01-28,0,0,"AF","AS","Afghanistan"
"7","Afghanistan",2020-01-29,0,0,"AF","AS","Afghanistan"
"8","Afghanistan",2020-01-30,0,0,"AF","AS","Afghanistan"
"9","Afghanistan",2020-01-31,0,0,"AF","AS","Afghanistan"
"10","Afghanistan",2020-02-01,0,0,"AF","AS","Afghanistan"
"11","Afghanistan",2020-02-02,0,0,"AF","AS","Afghanistan"
"12","Afghanistan",2020-02-03,0,0,"AF","AS","Afghanistan"
"13","Afghanistan",2020-02-04,0,0,"AF","AS","Afghanistan"
"14","Afghanistan",2020-02-05,0,0,"AF","AS","Afghanistan"
"15","Afghanistan",2020-02-06,0,0,"AF","AS","Afghanistan"
"16","Afghanistan",2020-02-07,0,0,"AF","AS","Afghanistan"
"17","Afghanistan",2020-02-08,0,0,"AF","AS","Afghanistan"
"18","Afghanistan",2020-02-09,0,0,"AF","AS","Afghanistan"
"19","Afghanistan",2020-02-10,0,0,"AF","AS","Afghanistan"
"20","Afghanistan",2020-02-11,0,0,"AF","AS","Afghanistan"
"21","Afghanistan",2020-02-12,0,0,"AF","AS","Afghanistan"
"22","Afghanistan",2020-02-13,0,0,"AF","AS","Afghanistan"
"23","Afghanistan",2020-02-14,0,0,"AF","AS","Afghanistan"
"24","Afghanistan",2020-02-15,0,0,"AF","AS","Afghanistan"
"25","Afghanistan",2020-02-16,0,0,"AF","AS","Afghanistan"
"26","Afghanistan",2020-02-17,0,0,"AF","AS","Afghanistan"
"27","Afghanistan",2020-02-18,0,0,"AF","AS","Afghanistan"
"28","Afghanistan",2020-02-19,0,0,"AF","AS","Afghanistan"
"29","Afghanistan",2020-02-20,0,0,"AF","AS","Afghanistan"
"30","Afghanistan",2020-02-21,0,0,"AF","AS","Afghanistan"
"31","Afghanistan",2020-02-22,0,0,"AF","AS","Afghanistan"
"32","Afghanistan",2020-02-23,0,0,"AF","AS","Afghanistan"
"33","Afghanistan",2020-02-24,1,1,"AF","AS","Afghanistan"
"34","Afghanistan",2020-02-25,1,0,"AF","AS","Afghanistan"
"35","Afghanistan",2020-02-26,1,0,"AF","AS","Afghanistan"
"36","Afghanistan",2020-02-27,1,0,"AF","AS","Afghanistan"
"37","Afghanistan",2020-02-28,1,0,"AF","AS","Afghanistan"
"38","Afghanistan",2020-02-29,1,0,"AF","AS","Afghanistan"
"39","Afghanistan",2020-03-01,1,0,"AF","AS","Afghanistan"
"40","Afghanistan",2020-03-02,1,0,"AF","AS","Afghanistan"
"41","Afghanistan",2020-03-03,1,0,"AF","AS","Afghanistan"
"42","Afghanistan",2020-03-04,1,0,"AF","AS","Afghanistan"
"43","Afghanistan",2020-03-05,1,0,"AF","AS","Afghanistan"
"44","Afghanistan",2020-03-06,1,0,"AF","AS","Afghanistan"
"45","Afghanistan",2020-03-07,1,0,"AF","AS","Afghanistan"
"46","Afghanistan",2020-03-08,4,3,"AF","AS","Afghanistan"
"47","Afghanistan",2020-03-09,4,0,"AF","AS","Afghanistan"
"48","Afghanistan",2020-03-10,5,1,"AF","AS","Afghanistan"
"49","Afghanistan",2020-03-11,7,2,"AF","AS","Afghanistan"
"50","Afghanistan",2020-03-12,7,0,"AF","AS","Afghanistan"
"51","Afghanistan",2020-03-13,7,0,"AF","AS","Afghanistan"
"52","Afghanistan",2020-03-14,11,4,"AF","AS","Afghanistan"
"53","Afghanistan",2020-03-15,16,5,"AF","AS","Afghanistan"
"54","Afghanistan",2020-03-16,21,5,"AF","AS","Afghanistan"
"55","Afghanistan",2020-03-17,22,1,"AF","AS","Afghanistan"
"56","Afghanistan",2020-03-18,22,0,"AF","AS","Afghanistan"
"57","Afghanistan",2020-03-19,22,0,"AF","AS","Afghanistan"
"58","Afghanistan",2020-03-20,24,2,"AF","AS","Afghanistan"
"59","Afghanistan",2020-03-21,24,0,"AF","AS","Afghanistan"
"60","Afghanistan",2020-03-22,40,16,"AF","AS","Afghanistan"
"61","Afghanistan",2020-03-23,40,0,"AF","AS","Afghanistan"
"62","Afghanistan",2020-03-24,74,34,"AF","AS","Afghanistan"
"63","Afghanistan",2020-03-25,84,10,"AF","AS","Afghanistan"
"64","Afghanistan",2020-03-26,94,10,"AF","AS","Afghanistan"
"65","Afghanistan",2020-03-27,110,16,"AF","AS","Afghanistan"
"66","Afghanistan",2020-03-28,110,0,"AF","AS","Afghanistan"
"67","Afghanistan",2020-03-29,120,10,"AF","AS","Afghanistan"
"68","Afghanistan",2020-03-30,170,50,"AF","AS","Afghanistan"
"69","Afghanistan",2020-03-31,174,4,"AF","AS","Afghanistan"
"70","Afghanistan",2020-04-01,237,63,"AF","AS","Afghanistan"
"71","Afghanistan",2020-04-02,273,36,"AF","AS","Afghanistan"
"72","Afghanistan",2020-04-03,281,8,"AF","AS","Afghanistan"
"73","Afghanistan",2020-04-04,299,18,"AF","AS","Afghanistan"
"74","Afghanistan",2020-04-05,349,50,"AF","AS","Afghanistan"
"75","Afghanistan",2020-04-06,367,18,"AF","AS","Afghanistan"
"76","Afghanistan",2020-04-07,423,56,"AF","AS","Afghanistan"
"77","Afghanistan",2020-04-08,444,21,"AF","AS","Afghanistan"
"78","Afghanistan",2020-04-09,484,40,"AF","AS","Afghanistan"
"79","Afghanistan",2020-04-10,521,37,"AF","AS","Afghanistan"
"80","Afghanistan",2020-04-11,555,34,"AF","AS","Afghanistan"
"81","Afghanistan",2020-04-12,607,52,"AF","AS","Afghanistan"
"82","Afghanistan",2020-04-13,665,58,"AF","AS","Afghanistan"
"83","Afghanistan",2020-04-14,714,49,"AF","AS","Afghanistan"
"84","Afghanistan",2020-04-15,784,70,"AF","AS","Afghanistan"
"85","Afghanistan",2020-04-16,840,56,"AF","AS","Afghanistan"
"86","Afghanistan",2020-04-17,906,66,"AF","AS","Afghanistan"
"87","Afghanistan",2020-04-18,933,27,"AF","AS","Afghanistan"
"88","Afghanistan",2020-04-19,996,63,"AF","AS","Afghanistan"
"89","Afghanistan",2020-04-20,1026,30,"AF","AS","Afghanistan"
"90","Afghanistan",2020-04-21,1092,66,"AF","AS","Afghanistan"
"91","Afghanistan",2020-04-22,1176,84,"AF","AS","Afghanistan"
"92","Afghanistan",2020-04-23,1279,103,"AF","AS","Afghanistan"
"93","Afghanistan",2020-04-24,1351,72,"AF","AS","Afghanistan"
"94","Afghanistan",2020-04-25,1463,112,"AF","AS","Afghanistan"
"95","Afghanistan",2020-04-26,1531,68,"AF","AS","Afghanistan"
"96","Afghanistan",2020-04-27,1703,172,"AF","AS","Afghanistan"
"97","Afghanistan",2020-04-28,1828,125,"AF","AS","Afghanistan"
"98","Afghanistan",2020-04-29,1939,111,"AF","AS","Afghanistan"
"99","Afghanistan",2020-04-30,2171,232,"AF","AS","Afghanistan"
"100","Afghanistan",2020-05-01,2335,164,"AF","AS","Afghanistan"
"101","Afghanistan",2020-05-02,2469,134,"AF","AS","Afghanistan"
"102","Afghanistan",2020-05-03,2704,235,"AF","AS","Afghanistan"
"103","Afghanistan",2020-05-04,2894,190,"AF","AS","Afghanistan"
"104","Afghanistan",2020-05-05,3224,330,"AF","AS","Afghanistan"
"105","Afghanistan",2020-05-06,3392,168,"AF","AS","Afghanistan"
"106","Afghanistan",2020-05-07,3563,171,"AF","AS","Afghanistan"
"107","Afghanistan",2020-05-08,3778,215,"AF","AS","Afghanistan"
"108","Afghanistan",2020-05-09,4033,255,"AF","AS","Afghanistan"
"109","Afghanistan",2020-05-10,4402,369,"AF","AS","Afghanistan"
"110","Afghanistan",2020-05-11,4687,285,"AF","AS","Afghanistan"
"111","Afghanistan",2020-05-12,4963,276,"AF","AS","Afghanistan"
"112","Afghanistan",2020-05-13,5226,263,"AF","AS","Afghanistan"
"113","Afghanistan",2020-05-14,5639,413,"AF","AS","Afghanistan"
"114","Afghanistan",2020-05-15,6053,414,"AF","AS","Afghanistan"
"115","Afghanistan",2020-05-16,6402,349,"AF","AS","Afghanistan"
"116","Afghanistan",2020-05-17,6664,262,"AF","AS","Afghanistan"
"117","Afghanistan",2020-05-18,7072,408,"AF","AS","Afghanistan"
"118","Afghanistan",2020-05-19,7653,581,"AF","AS","Afghanistan"
"119","Afghanistan",2020-05-20,8145,492,"AF","AS","Afghanistan"
"120","Afghanistan",2020-05-21,8676,531,"AF","AS","Afghanistan"
"121","Afghanistan",2020-05-22,9216,540,"AF","AS","Afghanistan"
"122","Afghanistan",2020-05-23,9998,782,"AF","AS","Afghanistan"
"123","Afghanistan",2020-05-24,10582,584,"AF","AS","Afghanistan"
"124","Afghanistan",2020-05-25,11173,591,"AF","AS","Afghanistan"
"125","Afghanistan",2020-05-26,11831,658,"AF","AS","Afghanistan"
"126","Afghanistan",2020-05-27,12456,625,"AF","AS","Afghanistan"
"127","Afghanistan",2020-05-28,13036,580,"AF","AS","Afghanistan"
"128","Afghanistan",2020-05-29,13659,623,"AF","AS","Afghanistan"
"129","Afghanistan",2020-05-30,14525,866,"AF","AS","Afghanistan"
"130","Afghanistan",2020-05-31,15205,680,"AF","AS","Afghanistan"
"131","Afghanistan",2020-06-01,15750,545,"AF","AS","Afghanistan"
"132","Afghanistan",2020-06-02,16509,759,"AF","AS","Afghanistan"
"133","Afghanistan",2020-06-03,17267,758,"AF","AS","Afghanistan"
"134","Afghanistan",2020-06-04,18054,787,"AF","AS","Afghanistan"
"135","Afghanistan",2020-06-05,18969,915,"AF","AS","Afghanistan"
"136","Afghanistan",2020-06-06,19551,582,"AF","AS","Afghanistan"
"137","Afghanistan",2020-06-07,20342,791,"AF","AS","Afghanistan"
"138","Afghanistan",2020-06-08,20917,575,"AF","AS","Afghanistan"
"139","Afghanistan",2020-06-09,21459,542,"AF","AS","Afghanistan"
"140","Afghanistan",2020-06-10,22142,683,"AF","AS","Afghanistan"
"141","Afghanistan",2020-06-11,22890,748,"AF","AS","Afghanistan"
"142","Afghanistan",2020-06-12,23546,656,"AF","AS","Afghanistan"
"143","Afghanistan",2020-06-13,24102,556,"AF","AS","Afghanistan"
"144","Afghanistan",2020-06-14,24766,664,"AF","AS","Afghanistan"
"145","Afghanistan",2020-06-15,25527,761,"AF","AS","Afghanistan"
"146","Afghanistan",2020-06-16,26310,783,"AF","AS","Afghanistan"
"147","Afghanistan",2020-06-17,26874,564,"AF","AS","Afghanistan"
"148","Afghanistan",2020-06-18,27532,658,"AF","AS","Afghanistan"
"149","Afghanistan",2020-06-19,27878,346,"AF","AS","Afghanistan"
"150","Afghanistan",2020-06-20,28424,546,"AF","AS","Afghanistan"
"151","Afghanistan",2020-06-21,28833,409,"AF","AS","Afghanistan"
"152","Afghanistan",2020-06-22,29157,324,"AF","AS","Afghanistan"
"153","Afghanistan",2020-06-23,29481,324,"AF","AS","Afghanistan"
"154","Afghanistan",2020-06-24,29640,159,"AF","AS","Afghanistan"
"155","Afghanistan",2020-06-25,30175,535,"AF","AS","Afghanistan"
"156","Afghanistan",2020-06-26,30451,276,"AF","AS","Afghanistan"
"157","Afghanistan",2020-06-27,30616,165,"AF","AS","Afghanistan"
"158","Afghanistan",2020-06-28,30967,351,"AF","AS","Afghanistan"
"159","Afghanistan",2020-06-29,31238,271,"AF","AS","Afghanistan"
"160","Afghanistan",2020-06-30,31517,279,"AF","AS","Afghanistan"
"161","Afghanistan",2020-07-01,31836,319,"AF","AS","Afghanistan"
"162","Afghanistan",2020-07-02,32022,186,"AF","AS","Afghanistan"
"163","Afghanistan",2020-07-03,32324,302,"AF","AS","Afghanistan"
"164","Afghanistan",2020-07-04,32672,348,"AF","AS","Afghanistan"
"165","Afghanistan",2020-07-05,32951,279,"AF","AS","Afghanistan"
"166","Afghanistan",2020-07-06,33190,239,"AF","AS","Afghanistan"
"167","Afghanistan",2020-07-07,33384,194,"AF","AS","Afghanistan"
"168","Afghanistan",2020-07-08,33594,210,"AF","AS","Afghanistan"
"169","Afghanistan",2020-07-09,33908,314,"AF","AS","Afghanistan"
"170","Afghanistan",2020-07-10,34194,286,"AF","AS","Afghanistan"
"171","Afghanistan",2020-07-11,34366,172,"AF","AS","Afghanistan"
"172","Albania",2020-01-23,0,0,"AL","EU","Albania"
"173","Albania",2020-01-24,0,0,"AL","EU","Albania"
"174","Albania",2020-01-25,0,0,"AL","EU","Albania"
"175","Albania",2020-01-26,0,0,"AL","EU","Albania"
"176","Albania",2020-01-27,0,0,"AL","EU","Albania"
"177","Albania",2020-01-28,0,0,"AL","EU","Albania"
"178","Albania",2020-01-29,0,0,"AL","EU","Albania"
"179","Albania",2020-01-30,0,0,"AL","EU","Albania"
"180","Albania",2020-01-31,0,0,"AL","EU","Albania"
"181","Albania",2020-02-01,0,0,"AL","EU","Albania"
"182","Albania",2020-02-02,0,0,"AL","EU","Albania"
"183","Albania",2020-02-03,0,0,"AL","EU","Albania"
"184","Albania",2020-02-04,0,0,"AL","EU","Albania"
"185","Albania",2020-02-05,0,0,"AL","EU","Albania"
"186","Albania",2020-02-06,0,0,"AL","EU","Albania"
"187","Albania",2020-02-07,0,0,"AL","EU","Albania"
"188","Albania",2020-02-08,0,0,"AL","EU","Albania"
"189","Albania",2020-02-09,0,0,"AL","EU","Albania"
"190","Albania",2020-02-10,0,0,"AL","EU","Albania"
"191","Albania",2020-02-11,0,0,"AL","EU","Albania"
"192","Albania",2020-02-12,0,0,"AL","EU","Albania"
"193","Albania",2020-02-13,0,0,"AL","EU","Albania"
"194","Albania",2020-02-14,0,0,"AL","EU","Albania"
"195","Albania",2020-02-15,0,0,"AL","EU","Albania"
"196","Albania",2020-02-16,0,0,"AL","EU","Albania"
"197","Albania",2020-02-17,0,0,"AL","EU","Albania"
"198","Albania",2020-02-18,0,0,"AL","EU","Albania"
"199","Albania",2020-02-19,0,0,"AL","EU","Albania"
"200","Albania",2020-02-20,0,0,"AL","EU","Albania"
"201","Albania",2020-02-21,0,0,"AL","EU","Albania"
"202","Albania",2020-02-22,0,0,"AL","EU","Albania"
"203","Albania",2020-02-23,0,0,"AL","EU","Albania"
"204","Albania",2020-02-24,0,0,"AL","EU","Albania"
"205","Albania",2020-02-25,0,0,"AL","EU","Albania"
"206","Albania",2020-02-26,0,0,"AL","EU","Albania"
"207","Albania",2020-02-27,0,0,"AL","EU","Albania"
"208","Albania",2020-02-28,0,0,"AL","EU","Albania"
"209","Albania",2020-02-29,0,0,"AL","EU","Albania"
"210","Albania",2020-03-01,0,0,"AL","EU","Albania"
"211","Albania",2020-03-02,0,0,"AL","EU","Albania"
"212","Albania",2020-03-03,0,0,"AL","EU","Albania"
"213","Albania",2020-03-04,0,0,"AL","EU","Albania"
"214","Albania",2020-03-05,0,0,"AL","EU","Albania"
"215","Albania",2020-03-06,0,0,"AL","EU","Albania"
"216","Albania",2020-03-07,0,0,"AL","EU","Albania"
"217","Albania",2020-03-08,0,0,"AL","EU","Albania"
"218","Albania",2020-03-09,2,2,"AL","EU","Albania"
"219","Albania",2020-03-10,10,8,"AL","EU","Albania"
"220","Albania",2020-03-11,12,2,"AL","EU","Albania"
"221","Albania",2020-03-12,23,11,"AL","EU","Albania"
"222","Albania",2020-03-13,33,10,"AL","EU","Albania"
"223","Albania",2020-03-14,38,5,"AL","EU","Albania"
"224","Albania",2020-03-15,42,4,"AL","EU","Albania"
"225","Albania",2020-03-16,51,9,"AL","EU","Albania"
"226","Albania",2020-03-17,55,4,"AL","EU","Albania"
"227","Albania",2020-03-18,59,4,"AL","EU","Albania"
"228","Albania",2020-03-19,64,5,"AL","EU","Albania"
"229","Albania",2020-03-20,70,6,"AL","EU","Albania"
"230","Albania",2020-03-21,76,6,"AL","EU","Albania"
"231","Albania",2020-03-22,89,13,"AL","EU","Albania"
"232","Albania",2020-03-23,104,15,"AL","EU","Albania"
"233","Albania",2020-03-24,123,19,"AL","EU","Albania"
"234","Albania",2020-03-25,146,23,"AL","EU","Albania"
"235","Albania",2020-03-26,174,28,"AL","EU","Albania"
"236","Albania",2020-03-27,186,12,"AL","EU","Albania"
"237","Albania",2020-03-28,197,11,"AL","EU","Albania"
"238","Albania",2020-03-29,212,15,"AL","EU","Albania"
"239","Albania",2020-03-30,223,11,"AL","EU","Albania"
"240","Albania",2020-03-31,243,20,"AL","EU","Albania"
"241","Albania",2020-04-01,259,16,"AL","EU","Albania"
"242","Albania",2020-04-02,277,18,"AL","EU","Albania"
"243","Albania",2020-04-03,304,27,"AL","EU","Albania"
"244","Albania",2020-04-04,333,29,"AL","EU","Albania"
"245","Albania",2020-04-05,361,28,"AL","EU","Albania"
"246","Albania",2020-04-06,377,16,"AL","EU","Albania"
"247","Albania",2020-04-07,383,6,"AL","EU","Albania"
"248","Albania",2020-04-08,400,17,"AL","EU","Albania"
"249","Albania",2020-04-09,409,9,"AL","EU","Albania"
"250","Albania",2020-04-10,416,7,"AL","EU","Albania"
"251","Albania",2020-04-11,433,17,"AL","EU","Albania"
"252","Albania",2020-04-12,446,13,"AL","EU","Albania"
"253","Albania",2020-04-13,467,21,"AL","EU","Albania"
"254","Albania",2020-04-14,475,8,"AL","EU","Albania"
"255","Albania",2020-04-15,494,19,"AL","EU","Albania"
"256","Albania",2020-04-16,518,24,"AL","EU","Albania"
"257","Albania",2020-04-17,539,21,"AL","EU","Albania"
"258","Albania",2020-04-18,548,9,"AL","EU","Albania"
"259","Albania",2020-04-19,562,14,"AL","EU","Albania"
"260","Albania",2020-04-20,584,22,"AL","EU","Albania"
"261","Albania",2020-04-21,609,25,"AL","EU","Albania"
"262","Albania",2020-04-22,634,25,"AL","EU","Albania"
"263","Albania",2020-04-23,663,29,"AL","EU","Albania"
"264","Albania",2020-04-24,678,15,"AL","EU","Albania"
"265","Albania",2020-04-25,712,34,"AL","EU","Albania"
"266","Albania",2020-04-26,726,14,"AL","EU","Albania"
"267","Albania",2020-04-27,736,10,"AL","EU","Albania"
"268","Albania",2020-04-28,750,14,"AL","EU","Albania"
"269","Albania",2020-04-29,766,16,"AL","EU","Albania"
"270","Albania",2020-04-30,773,7,"AL","EU","Albania"
"271","Albania",2020-05-01,782,9,"AL","EU","Albania"
"272","Albania",2020-05-02,789,7,"AL","EU","Albania"
"273","Albania",2020-05-03,795,6,"AL","EU","Albania"
"274","Albania",2020-05-04,803,8,"AL","EU","Albania"
"275","Albania",2020-05-05,820,17,"AL","EU","Albania"
"276","Albania",2020-05-06,832,12,"AL","EU","Albania"
"277","Albania",2020-05-07,842,10,"AL","EU","Albania"
"278","Albania",2020-05-08,850,8,"AL","EU","Albania"
"279","Albania",2020-05-09,856,6,"AL","EU","Albania"
"280","Albania",2020-05-10,868,12,"AL","EU","Albania"
"281","Albania",2020-05-11,872,4,"AL","EU","Albania"
"282","Albania",2020-05-12,876,4,"AL","EU","Albania"
"283","Albania",2020-05-13,880,4,"AL","EU","Albania"
"284","Albania",2020-05-14,898,18,"AL","EU","Albania"
"285","Albania",2020-05-15,916,18,"AL","EU","Albania"
"286","Albania",2020-05-16,933,17,"AL","EU","Albania"
"287","Albania",2020-05-17,946,13,"AL","EU","Albania"
"288","Albania",2020-05-18,948,2,"AL","EU","Albania"
"289","Albania",2020-05-19,949,1,"AL","EU","Albania"
"290","Albania",2020-05-20,964,15,"AL","EU","Albania"
"291","Albania",2020-05-21,969,5,"AL","EU","Albania"
"292","Albania",2020-05-22,981,12,"AL","EU","Albania"
"293","Albania",2020-05-23,989,8,"AL","EU","Albania"
"294","Albania",2020-05-24,998,9,"AL","EU","Albania"
"295","Albania",2020-05-25,1004,6,"AL","EU","Albania"
"296","Albania",2020-05-26,1029,25,"AL","EU","Albania"
"297","Albania",2020-05-27,1050,21,"AL","EU","Albania"
"298","Albania",2020-05-28,1076,26,"AL","EU","Albania"
"299","Albania",2020-05-29,1099,23,"AL","EU","Albania"
"300","Albania",2020-05-30,1122,23,"AL","EU","Albania"
"301","Albania",2020-05-31,1137,15,"AL","EU","Albania"
"302","Albania",2020-06-01,1143,6,"AL","EU","Albania"
"303","Albania",2020-06-02,1164,21,"AL","EU","Albania"
"304","Albania",2020-06-03,1184,20,"AL","EU","Albania"
"305","Albania",2020-06-04,1197,13,"AL","EU","Albania"
"306","Albania",2020-06-05,1212,15,"AL","EU","Albania"
"307","Albania",2020-06-06,1232,20,"AL","EU","Albania"
"308","Albania",2020-06-07,1246,14,"AL","EU","Albania"
"309","Albania",2020-06-08,1263,17,"AL","EU","Albania"
"310","Albania",2020-06-09,1299,36,"AL","EU","Albania"
"311","Albania",2020-06-10,1341,42,"AL","EU","Albania"
"312","Albania",2020-06-11,1385,44,"AL","EU","Albania"
"313","Albania",2020-06-12,1416,31,"AL","EU","Albania"
"314","Albania",2020-06-13,1464,48,"AL","EU","Albania"
"315","Albania",2020-06-14,1521,57,"AL","EU","Albania"
"316","Albania",2020-06-15,1590,69,"AL","EU","Albania"
"317","Albania",2020-06-16,1672,82,"AL","EU","Albania"
"318","Albania",2020-06-17,1722,50,"AL","EU","Albania"
"319","Albania",2020-06-18,1788,66,"AL","EU","Albania"
"320","Albania",2020-06-19,1838,50,"AL","EU","Albania"
"321","Albania",2020-06-20,1891,53,"AL","EU","Albania"
"322","Albania",2020-06-21,1962,71,"AL","EU","Albania"
"323","Albania",2020-06-22,1995,33,"AL","EU","Albania"
"324","Albania",2020-06-23,2047,52,"AL","EU","Albania"
"325","Albania",2020-06-24,2114,67,"AL","EU","Albania"
"326","Albania",2020-06-25,2192,78,"AL","EU","Albania"
"327","Albania",2020-06-26,2269,77,"AL","EU","Albania"
"328","Albania",2020-06-27,2330,61,"AL","EU","Albania"
"329","Albania",2020-06-28,2402,72,"AL","EU","Albania"
"330","Albania",2020-06-29,2466,64,"AL","EU","Albania"
"331","Albania",2020-06-30,2535,69,"AL","EU","Albania"
"332","Albania",2020-07-01,2580,45,"AL","EU","Albania"
"333","Albania",2020-07-02,2662,82,"AL","EU","Albania"
"334","Albania",2020-07-03,2752,90,"AL","EU","Albania"
"335","Albania",2020-07-04,2819,67,"AL","EU","Albania"
"336","Albania",2020-07-05,2893,74,"AL","EU","Albania"
"337","Albania",2020-07-06,2964,71,"AL","EU","Albania"
"338","Albania",2020-07-07,3038,74,"AL","EU","Albania"
"339","Albania",2020-07-08,3106,68,"AL","EU","Albania"
"340","Albania",2020-07-09,3188,82,"AL","EU","Albania"
"341","Albania",2020-07-10,3278,90,"AL","EU","Albania"
"342","Albania",2020-07-11,3371,93,"AL","EU","Albania"
"343","Algeria",2020-01-23,0,0,"DZ","AF","Algeria"
"344","Algeria",2020-01-24,0,0,"DZ","AF","Algeria"
"345","Algeria",2020-01-25,0,0,"DZ","AF","Algeria"
"346","Algeria",2020-01-26,0,0,"DZ","AF","Algeria"
"347","Algeria",2020-01-27,0,0,"DZ","AF","Algeria"
"348","Algeria",2020-01-28,0,0,"DZ","AF","Algeria"
"349","Algeria",2020-01-29,0,0,"DZ","AF","Algeria"
"350","Algeria",2020-01-30,0,0,"DZ","AF","Algeria"
"351","Algeria",2020-01-31,0,0,"DZ","AF","Algeria"
"352","Algeria",2020-02-01,0,0,"DZ","AF","Algeria"
"353","Algeria",2020-02-02,0,0,"DZ","AF","Algeria"
"354","Algeria",2020-02-03,0,0,"DZ","AF","Algeria"
"355","Algeria",2020-02-04,0,0,"DZ","AF","Algeria"
"356","Algeria",2020-02-05,0,0,"DZ","AF","Algeria"
"357","Algeria",2020-02-06,0,0,"DZ","AF","Algeria"
"358","Algeria",2020-02-07,0,0,"DZ","AF","Algeria"
"359","Algeria",2020-02-08,0,0,"DZ","AF","Algeria"
"360","Algeria",2020-02-09,0,0,"DZ","AF","Algeria"
"361","Algeria",2020-02-10,0,0,"DZ","AF","Algeria"
"362","Algeria",2020-02-11,0,0,"DZ","AF","Algeria"
"363","Algeria",2020-02-12,0,0,"DZ","AF","Algeria"
"364","Algeria",2020-02-13,0,0,"DZ","AF","Algeria"
"365","Algeria",2020-02-14,0,0,"DZ","AF","Algeria"
"366","Algeria",2020-02-15,0,0,"DZ","AF","Algeria"
"367","Algeria",2020-02-16,0,0,"DZ","AF","Algeria"
"368","Algeria",2020-02-17,0,0,"DZ","AF","Algeria"
"369","Algeria",2020-02-18,0,0,"DZ","AF","Algeria"
"370","Algeria",2020-02-19,0,0,"DZ","AF","Algeria"
"371","Algeria",2020-02-20,0,0,"DZ","AF","Algeria"
"372","Algeria",2020-02-21,0,0,"DZ","AF","Algeria"
"373","Algeria",2020-02-22,0,0,"DZ","AF","Algeria"
"374","Algeria",2020-02-23,0,0,"DZ","AF","Algeria"
"375","Algeria",2020-02-24,0,0,"DZ","AF","Algeria"
"376","Algeria",2020-02-25,1,1,"DZ","AF","Algeria"
"377","Algeria",2020-02-26,1,0,"DZ","AF","Algeria"
"378","Algeria",2020-02-27,1,0,"DZ","AF","Algeria"
"379","Algeria",2020-02-28,1,0,"DZ","AF","Algeria"
"380","Algeria",2020-02-29,1,0,"DZ","AF","Algeria"
"381","Algeria",2020-03-01,1,0,"DZ","AF","Algeria"
"382","Algeria",2020-03-02,3,2,"DZ","AF","Algeria"
"383","Algeria",2020-03-03,5,2,"DZ","AF","Algeria"
"384","Algeria",2020-03-04,12,7,"DZ","AF","Algeria"
"385","Algeria",2020-03-05,12,0,"DZ","AF","Algeria"
"386","Algeria",2020-03-06,17,5,"DZ","AF","Algeria"
"387","Algeria",2020-03-07,17,0,"DZ","AF","Algeria"
"388","Algeria",2020-03-08,19,2,"DZ","AF","Algeria"
"389","Algeria",2020-03-09,20,1,"DZ","AF","Algeria"
"390","Algeria",2020-03-10,20,0,"DZ","AF","Algeria"
"391","Algeria",2020-03-11,20,0,"DZ","AF","Algeria"
"392","Algeria",2020-03-12,24,4,"DZ","AF","Algeria"
"393","Algeria",2020-03-13,26,2,"DZ","AF","Algeria"
"394","Algeria",2020-03-14,37,11,"DZ","AF","Algeria"
"395","Algeria",2020-03-15,48,11,"DZ","AF","Algeria"
"396","Algeria",2020-03-16,54,6,"DZ","AF","Algeria"
"397","Algeria",2020-03-17,60,6,"DZ","AF","Algeria"
"398","Algeria",2020-03-18,74,14,"DZ","AF","Algeria"
"399","Algeria",2020-03-19,87,13,"DZ","AF","Algeria"
"400","Algeria",2020-03-20,90,3,"DZ","AF","Algeria"
"401","Algeria",2020-03-21,139,49,"DZ","AF","Algeria"
"402","Algeria",2020-03-22,201,62,"DZ","AF","Algeria"
"403","Algeria",2020-03-23,230,29,"DZ","AF","Algeria"
"404","Algeria",2020-03-24,264,34,"DZ","AF","Algeria"
"405","Algeria",2020-03-25,302,38,"DZ","AF","Algeria"
"406","Algeria",2020-03-26,367,65,"DZ","AF","Algeria"
"407","Algeria",2020-03-27,409,42,"DZ","AF","Algeria"
"408","Algeria",2020-03-28,454,45,"DZ","AF","Algeria"
"409","Algeria",2020-03-29,511,57,"DZ","AF","Algeria"
"410","Algeria",2020-03-30,584,73,"DZ","AF","Algeria"
"411","Algeria",2020-03-31,716,132,"DZ","AF","Algeria"
"412","Algeria",2020-04-01,847,131,"DZ","AF","Algeria"
"413","Algeria",2020-04-02,986,139,"DZ","AF","Algeria"
"414","Algeria",2020-04-03,1171,185,"DZ","AF","Algeria"
"415","Algeria",2020-04-04,1251,80,"DZ","AF","Algeria"
"416","Algeria",2020-04-05,1320,69,"DZ","AF","Algeria"
"417","Algeria",2020-04-06,1423,103,"DZ","AF","Algeria"
"418","Algeria",2020-04-07,1468,45,"DZ","AF","Algeria"
